Condition,Group,is_weird,condition_bin,group_bin,sentiment_mean,interaction_feeling_sentiment,definition_feeling_sentiment,explanation_comment_sentiment,response_count_non_empty,combined_text_length,analytical_change,emotional_change,overall_change,analytical_minus_emotional_change,interaction_feeling_text,definition_feeling_text,explanation_comment_text,combined_text
Text,NORMAL,False,0.0,0.0,-0.15384615384615385,,-0.3076923076923077,0.0,2.0,78.0,-2,2,0,-4,,"more distrust about what AI can take from me, except from my job",K6Y4L381VG,"more distrust about what AI can take from me, except from my job || K6Y4L381VG"
Text,NORMAL,False,0.0,0.0,-0.5,,-1.0,0.0,2.0,65.0,5,2,7,3,,Concerned,Reading information about how AI systems are trained,Concerned || Reading information about how AI systems are trained
Text,NORMAL,False,0.0,0.0,0.5,,0.0,1.0,2.0,51.0,0,-6,-6,6,,Comforrable,Better understanding and interaction,Comforrable || Better understanding and interaction
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,189.0,3,-2,1,5,,ambivalent,I read passages about BERT a large language model and how it functions. each time I was presented new information I had to sumarize what I learned. Completion code: 9MTZKPOZ59,ambivalent || I read passages about BERT a large language model and how it functions. each time I was presented new information I had to sumarize what I learned. Completion code: 9MTZKPOZ59
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,191.0,5,-2,3,7,,AI is meant to serve mankind and yet it can also be used to harm mankind this makes me feel unsettled about AI,"it was about language models, i couldn't finish as i got an application error","AI is meant to serve mankind and yet it can also be used to harm mankind this makes me feel unsettled about AI || it was about language models, i couldn't finish as i got an application error"
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,127.0,-1,-6,-7,5,,I feel enthusiastic and curious about it.,I read about the LLM BERT how it train and answer the questions asked in the form.,I feel enthusiastic and curious about it. || I read about the LLM BERT how it train and answer the questions asked in the form.
Text,NORMAL,False,0.0,0.0,0.16666666666666666,,0.3333333333333333,0.0,2.0,85.0,7,0,7,7,,I felt both like Al will be good on the new generation,I gave my opinions about AI,I felt both like Al will be good on the new generation || I gave my opinions about AI
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,174.0,-2,4,2,-6,,Interested.,I read 4 different sections of text and answered an open-ended comprehension question about each section. I received the completion code SRMVJNDSYM at the end.,Interested. || I read 4 different sections of text and answered an open-ended comprehension question about each section. I received the completion code SRMVJNDSYM at the end.
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,72.0,-2,-4,-6,2,,Curious,Learned about BERT and a little about the newer version ZARI.,Curious || Learned about BERT and a little about the newer version ZARI.
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,117.0,1,2,3,-1,,"It solidifies my previous knowledge about its ""apathetic"" naturr",Read explanations about BERT and related concepts,"It solidifies my previous knowledge about its ""apathetic"" naturr || Read explanations about BERT and related concepts"
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,89.0,-6,2,-4,-8,Indifferent,,AI needs to be trained and accuracy rate depends on what humans feed them.,Indifferent || AI needs to be trained and accuracy rate depends on what humans feed them.
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,39.0,-6,2,-4,-8,,"Normal, balanced.",Answered questions,"Normal, balanced. || Answered questions"
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,54.0,2,6,8,-4,,Concerning,Read and answered the questions provided,Concerning || Read and answered the questions provided
Text,WEIRD,True,0.0,1.0,-0.4,,-0.8,0.0,2.0,113.0,-2,0,-2,-2,,I felt concerned and unsettled.,read through simplified explanations of ai systems and responded to questions.,I felt concerned and unsettled. || read through simplified explanations of ai systems and responded to questions.
Text,NORMAL,False,0.0,0.0,0.5,1.0,,0.0,2.0,80.0,3,-2,1,5,scared and impressed,,"read some sections, interacted and wrote what i learned.","scared and impressed || read some sections, interacted and wrote what i learned."
Text,NORMAL,False,0.0,0.0,0.37267080745341613,,0.5714285714285714,0.17391304347826086,2.0,171.0,-3,-4,-7,1,,Scared and impressed at the same time.,"I read some sections on an AI ""BERT"" training method and what outcome did it result. then wrote my understanding of the sections.","Scared and impressed at the same time. || I read some sections on an AI ""BERT"" training method and what outcome did it result. then wrote my understanding of the sections."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,89.0,5,2,7,3,Not conformtable,,It was some information about BERT and how it has evolved. EWM66MGOZO,Not conformtable || It was some information about BERT and how it has evolved. EWM66MGOZO
Text,NORMAL,False,0.0,0.0,0.5,,1.0,0.0,2.0,66.0,1,0,1,1,,I understood better,Learn about BERT and how AIs train and work,I understood better || Learn about BERT and how AIs train and work
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,39.0,1,2,3,-1,,Weary of the implications,M90W7YN9RV,Weary of the implications || M90W7YN9RV
Text,WEIRD,True,0.0,1.0,0.16666666666666666,,0.0,0.3333333333333333,2.0,153.0,2,2,4,0,,It was interesting to read through but didn’t necessarily change my perceptions.,Write out my understanding of what I learnt through each small exert.,It was interesting to read through but didn’t necessarily change my perceptions. || Write out my understanding of what I learnt through each small exert.
Text,NORMAL,False,0.0,0.0,-0.5,,-1.0,0.0,2.0,112.0,-20,0,-20,-20,,Concerned,I read a bunch of texts on an ai model called Bert and then explained what I learned from the text.,Concerned || I read a bunch of texts on an ai model called Bert and then explained what I learned from the text.
Text,NORMAL,False,0.0,0.0,0.5,,1.0,0.0,2.0,46.0,-4,-4,-8,0,,Its good,I give the answer of the questions,Its good || I give the answer of the questions
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,111.0,8,-4,4,12,,It still feels very futuristic honestly.,I reflected on what I’ve learned when reviewing the BERT AI system.,It still feels very futuristic honestly. || I reflected on what I’ve learned when reviewing the BERT AI system.
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,38.0,1,-2,-1,3,,Fine,Answered a questions about LLM,Fine || Answered a questions about LLM
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,70.0,-2,-2,-4,0,,nothing,read and answer a question about what i learned. M9WLF9DWR6,nothing || read and answer a question about what i learned. M9WLF9DWR6
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,28.0,2,6,8,-4,,Angry,Answered questions.,Angry || Answered questions.
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,25.0,-3,0,-3,-3,,i knew that,V82BZUAG9F,i knew that || V82BZUAG9F
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,96.0,-2,0,-2,-2,,I'm am neutral about the definitions,I read the summaries and made a decision on what i read.,I'm am neutral about the definitions || I read the summaries and made a decision on what i read.
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,110.0,7,6,13,1,,Apathetic,Learned about computer AI models like BERT that were being programmed to write stories/read text.,Apathetic || Learned about computer AI models like BERT that were being programmed to write stories/read text.
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,308.0,-3,0,-3,-3,,"In different, only because it is something that has been defined to me before.","I read about the BERT and zari model, and how bert works. It also discussed how BERT takes resources offline to generate possibilties and predictions for hidden words, which can lead to being discriminatory towards minorities.","In different, only because it is something that has been defined to me before. || I read about the BERT and zari model, and how bert works. It also discussed how BERT takes resources offline to generate possibilties and predictions for hidden words, which can lead to being discriminatory towards minorities."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,139.0,5,2,7,3,,it was mainly stuff that i already knew,i read the articles and wrote what i understood from each section. also got this code QMS5J0TQ5S,it was mainly stuff that i already knew || i read the articles and wrote what i understood from each section. also got this code QMS5J0TQ5S
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,105.0,2,-4,-2,6,,It will be a partner towards human's development into future.,commented on AI Bert's cases. WZ6ACCJFG2,It will be a partner towards human's development into future. || commented on AI Bert's cases. WZ6ACCJFG2
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,286.0,4,-6,-2,10,I felt very intrigued when I was interacting with the AI because it showed me just how fast AI has grown within the 3 years its been mainstream.,,Described what the AI could do whether it be filling in the blank with words or guessing which gender is most identified to a certain job.,I felt very intrigued when I was interacting with the AI because it showed me just how fast AI has grown within the 3 years its been mainstream. || Described what the AI could do whether it be filling in the blank with words or guessing which gender is most identified to a certain job.
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,331.0,4,-4,0,8,"I'm used to it, so no special feeling. It was a boring experience.",,"I identified the core educational objective of each interactive section and provided specific sentence pairs or variable adjustments designed to reveal how the BERT language model associates words with regional patterns, social stereotypes, and historical eras.","I'm used to it, so no special feeling. It was a boring experience. || I identified the core educational objective of each interactive section and provided specific sentence pairs or variable adjustments designed to reveal how the BERT language model associates words with regional patterns, social stereotypes, and historical eras."
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,104.0,-2,2,0,-4,I was amazed by what it could do but also found it worrying,,FXEPJ9ES2X I learnt about language models,I was amazed by what it could do but also found it worrying || FXEPJ9ES2X I learnt about language models
Text,NORMAL,False,0.0,0.0,0.14285714285714285,0.2857142857142857,,0.0,2.0,119.0,1,2,3,-1,"The application process was simple and intuitive, but the results were difficult to understand.",,Study how BERT works,"The application process was simple and intuitive, but the results were difficult to understand. || Study how BERT works"
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,55.0,0,4,4,-4,interested,,I read about how language models are used,interested || I read about how language models are used
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,74.0,10,-8,2,18,I felt calm.,,"I read texts and examples of how BERT, an AI model, works.","I felt calm. || I read texts and examples of how BERT, an AI model, works."
Text,NORMAL,False,0.0,0.0,0.19145299145299144,0.4444444444444444,,-0.06153846153846154,2.0,436.0,2,-4,-2,6,It was pretty easy and reliable. BERT for one of the first llms is cool and im good.,,"I learned about BERT, how he can find correct words in empty spaces, how can he sort peoples based on their names or pronouns or occupation. Same he can guess on places like cities or regions. That there are other llms and they still grow. That it's not easy for llm to bias or guess genders as there are some problems with occupations for example.","It was pretty easy and reliable. BERT for one of the first llms is cool and im good. || I learned about BERT, how he can find correct words in empty spaces, how can he sort peoples based on their names or pronouns or occupation. Same he can guess on places like cities or regions. That there are other llms and they still grow. That it's not easy for llm to bias or guess genders as there are some problems with occupations for example."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,79.0,-8,-4,-12,-4,I felt curious,,I learnt about an AI model BERT and answered a few questions.,I felt curious || I learnt about an AI model BERT and answered a few questions.
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,89.0,-1,-8,-9,7,nothing out of the ordinary,,Interacted with a llm and it predicted different outcomes.,nothing out of the ordinary || Interacted with a llm and it predicted different outcomes.
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,334.0,-7,-2,-9,-5,"pleasant experience, i learned some interesting facts about these models.",,"I read about how this language model works, how it improves, and how it can misinterpret some things and give ouyputs according to some stereotypes, i interacted with different charts, made by the model, and gave it different tasks and analysed the outputs.","pleasant experience, i learned some interesting facts about these models. || I read about how this language model works, how it improves, and how it can misinterpret some things and give ouyputs according to some stereotypes, i interacted with different charts, made by the model, and gave it different tasks and analysed the outputs."
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,90.0,0,0,0,0,Easy,,making few changes to the model and updating to see how it responds to the change.,Easy || making few changes to the model and updating to see how it responds to the change.
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,141.0,3,4,7,-1,interested,,I interacted with BERT and other AI model Z... and learned about them and wrote what i learned through examples and interaction,interested || I interacted with BERT and other AI model Z... and learned about them and wrote what i learned through examples and interaction
Text,NORMAL,False,0.0,0.0,-0.08695652173913043,0.0,,-0.17391304347826086,2.0,204.0,-2,-8,-10,6,it felt fun to check how it works and learn about those biases,,it was a learning process where i was interacting with some LLMs graphs and learning about bias towards genders when LLMs generated output,it felt fun to check how it works and learn about those biases || it was a learning process where i was interacting with some LLMs graphs and learning about bias towards genders when LLMs generated output
Text,NORMAL,False,0.0,0.0,0.06451612903225806,0.12903225806451613,,0.0,2.0,478.0,0,-4,-4,4,"I felt interested and thoughtful while interacting with the AI. It was useful to see how it makes predictions, but also concerning to notice that it can reflect stereotypes and biases.",,"I learned that language models predict words based on patterns in large amounts of text. Their predictions depend on context, but they can also learn stereotypes and biases from training data. These biases can sometimes be reduced, but not fully removed, and they may also change over time.","I felt interested and thoughtful while interacting with the AI. It was useful to see how it makes predictions, but also concerning to notice that it can reflect stereotypes and biases. || I learned that language models predict words based on patterns in large amounts of text. Their predictions depend on context, but they can also learn stereotypes and biases from training data. These biases can sometimes be reduced, but not fully removed, and they may also change over time."
Text,NORMAL,False,0.0,0.0,0.125,0.0,,0.25,2.0,115.0,-7,-8,-15,1,intrigued,,play around with the interactive elements and understand the probabilistic nature of AI and its biases,intrigued || play around with the interactive elements and understand the probabilistic nature of AI and its biases
Text,NORMAL,False,0.0,0.0,0.16666666666666666,0.0,,0.3333333333333333,2.0,100.0,-7,-6,-13,-1,Not different than normally.,,I tried to understand the data with changing parts of the sentences.,Not different than normally. || I tried to understand the data with changing parts of the sentences.
Text,WEIRD,True,0.0,1.0,-0.5,-1.0,,0.0,2.0,81.0,-11,4,-7,-15,worried and confused,,adjusted various data sets to see how an AI model behaved,worried and confused || adjusted various data sets to see how an AI model behaved
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,294.0,-4,0,-4,-4,"I felt curious and engaged while interacting with the AI, especially as I learned more about how language models work, their strengths, and their limitations.",,"I learned that AI language models hold a lot of knowledge, but without targeted training they can still be inaccurate or misaligned.","I felt curious and engaged while interacting with the AI, especially as I learned more about how language models work, their strengths, and their limitations. || I learned that AI language models hold a lot of knowledge, but without targeted training they can still be inaccurate or misaligned."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,58.0,2,4,6,-2,neutral,,learn about Ai lenguage model and how they work,neutral || learn about Ai lenguage model and how they work
Text,WEIRD,True,0.0,1.0,0.3333333333333333,0.6666666666666666,,0.0,2.0,83.0,-1,-8,-9,7,I feel comfortable and confident in the responses provided by the AI.,,E6FLTVPA8V,I feel comfortable and confident in the responses provided by the AI. || E6FLTVPA8V
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,118.0,4,4,8,0,I felt fine,,It was looking at an AI system known as BERT which would predict the next word depending on the context,I felt fine || It was looking at an AI system known as BERT which would predict the next word depending on the context
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,151.0,-4,2,-2,-6,I loved that. I love learning about how computers think!,,I messed around with an LLM called BERT and saw words and connections the way that it does.,I loved that. I love learning about how computers think! || I messed around with an LLM called BERT and saw words and connections the way that it does.
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,94.0,0,4,4,-4,Interested,,Engaged with a language model and learned about how AI can challenge stereotypes,Interested || Engaged with a language model and learned about how AI can challenge stereotypes
Text,WEIRD,True,0.0,1.0,-0.058823529411764705,0.0,,-0.11764705882352941,2.0,305.0,0,4,4,-4,"I felt largely neutral, but I was curious to learn more about how it worked and experiment with it.",,"I read through 5 pages of information about a LLM called Bert and one of its descendants. These pages discussed how BERT operates, with much of the discussion focused on its relationship to gender bias.","I felt largely neutral, but I was curious to learn more about how it worked and experiment with it. || I read through 5 pages of information about a LLM called Bert and one of its descendants. These pages discussed how BERT operates, with much of the discussion focused on its relationship to gender bias."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,115.0,2,-2,0,4,"nothing, just a tool",,MPSRNO236B  - - - - - I was checking AI who could predict words tahat are used in sentance.,"nothing, just a tool || MPSRNO236B  - - - - - I was checking AI who could predict words tahat are used in sentance."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,76.0,-2,0,-2,-2,It was fun.,,I learned about language models and the challenges they face.,It was fun. || I learned about language models and the challenges they face.
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,211.0,-1,2,1,-3,As if using any tool from my toolbox,,I got an opportunity to check how a LLM Bert and its iteration Zari complete sentences. The researchers seem to focus on getting rid of biases in how the AI chooses words.,As if using any tool from my toolbox || I got an opportunity to check how a LLM Bert and its iteration Zari complete sentences. The researchers seem to focus on getting rid of biases in how the AI chooses words.
Text,NORMAL,False,0.0,0.0,0.4,0.8,,0.0,2.0,70.0,0,2,2,-2,It was fun. Great charts.,,V6OEVZ0Z5E; mostly i was reading the text,It was fun. Great charts. || V6OEVZ0Z5E; mostly i was reading the text
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,94.0,0,0,0,0,Fine... not really sure what else to say.,,Learned about how AI models are built and trained,Fine... not really sure what else to say. || Learned about how AI models are built and trained
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,90.0,3,6,9,-3,It made me curious on what other factors can correlate personal traits,,Played with BERT,It made me curious on what other factors can correlate personal traits || Played with BERT
Text,WEIRD,True,0.0,1.0,-0.06451612903225806,0.0,,-0.12903225806451613,2.0,213.0,-16,2,-14,-18,It was interesting,,I looked at some LLMS Bert and Zari and learnt about how they were trained. how they recognised hidden words and patterns and made associations. Those associations could however contain bias.,It was interesting || I looked at some LLMS Bert and Zari and learnt about how they were trained. how they recognised hidden words and patterns and made associations. Those associations could however contain bias.
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,121.0,0,-8,-8,8,I felt curious.,,"I learned the abilities of LLM like BERT, its produced biases and ways to correct them to some extent.","I felt curious. || I learned the abilities of LLM like BERT, its produced biases and ways to correct them to some extent."
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,138.0,-2,-8,-10,6,I found it more difficult than expected.,,I was asked to take part in five tasks looking at how ai programmes called BERT and Zari work.,I found it more difficult than expected. || I was asked to take part in five tasks looking at how ai programmes called BERT and Zari work.
Text,NORMAL,False,0.0,0.0,0.5,1.0,,0.0,2.0,76.0,-4,-6,-10,2,Pretty safe.,,Testet the AI model and wrote what i learned from each step.,Pretty safe. || Testet the AI model and wrote what i learned from each step.
Text,NORMAL,False,0.0,0.0,0.2222222222222222,0.4444444444444444,,0.0,2.0,130.0,1,-2,-1,3,I felt great getting to know all its features,,I was introduced to a AI bot. I was shown how its operates and what its flwas are,I felt great getting to know all its features || I was introduced to a AI bot. I was shown how its operates and what its flwas are
Text,WEIRD,True,0.0,1.0,-0.09090909090909091,0.0,,-0.18181818181818182,2.0,281.0,0,2,2,-2,"I didn't have any strong emotional reaction to my interaction.  I found it very interesting, if a bit dry and slightly confusing on a technical level.",,I learned about how AI models can be biased and how the creators are using different techniques to help eliminate these biases.,"I didn't have any strong emotional reaction to my interaction.  I found it very interesting, if a bit dry and slightly confusing on a technical level. || I learned about how AI models can be biased and how the creators are using different techniques to help eliminate these biases."
Text,NORMAL,False,0.0,0.0,-0.13333333333333333,0.0,,-0.26666666666666666,2.0,86.0,-8,2,-6,-10,curious,,"i was shown that LLM can be biased, because of the sentences they are shown","curious || i was shown that LLM can be biased, because of the sentences they are shown"
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,82.0,0,-2,-2,2,"Neutral, like I am learning something new.",,Testing and reading the study on AI.,"Neutral, like I am learning something new. || Testing and reading the study on AI."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,205.0,2,0,2,2,"I found it highly interesting, and in many ways quite a lot of fun.",,"I read the explanations there and ""played"" with the options, to do my own testing. At the end, I received a completion code 0BYG7GP3AE","I found it highly interesting, and in many ways quite a lot of fun. || I read the explanations there and ""played"" with the options, to do my own testing. At the end, I received a completion code 0BYG7GP3AE"
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,250.0,-1,0,-1,-1,I enjoyed understanding and finding out about the inner workings and I felt justified over my distrust of the accuracy of AI systems,,"Worked through 5 steps relating to BERT and how it works, it's biases and limitations. Completion code: 3CCVV7E2X0","I enjoyed understanding and finding out about the inner workings and I felt justified over my distrust of the accuracy of AI systems || Worked through 5 steps relating to BERT and how it works, it's biases and limitations. Completion code: 3CCVV7E2X0"
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,220.0,0,-8,-8,8,It was enlightening.,,"The page explained how the AI calculates probabilities. It showed the probabilities of words in a sentence that the AI predicts based on context, such as gender, time, and the use of filler words.","It was enlightening. || The page explained how the AI calculates probabilities. It showed the probabilities of words in a sentence that the AI predicts based on context, such as gender, time, and the use of filler words."
Text,WEIRD,True,0.0,1.0,-0.2222222222222222,0.0,,-0.4444444444444444,2.0,99.0,-5,-8,-13,3,I thought it was very straightforward.,,I learned about large language models and potential bias.,I thought it was very straightforward. || I learned about large language models and potential bias.
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,123.0,-6,-6,-12,0,Bored.,,"I updated sentences, commented on things I did or did not learn, and watched as LLMs responded to different data.","Bored. || I updated sentences, commented on things I did or did not learn, and watched as LLMs responded to different data."
Text,NORMAL,False,0.0,0.0,0.24615384615384617,0.8,,-0.3076923076923077,2.0,80.0,0,4,4,-4,It was a good AI,,I worked with the AI model BERT and learned about bias in AI,It was a good AI || I worked with the AI model BERT and learned about bias in AI
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,139.0,0,-4,-4,4,normal,,I discovered Bert and the challenges involved in creating an unbiased model (and i got a completion code by the way : AEETUWVIJN),normal || I discovered Bert and the challenges involved in creating an unbiased model (and i got a completion code by the way : AEETUWVIJN)
Text,NORMAL,False,0.0,0.0,0.05714285714285714,0.0,,0.11428571428571428,2.0,308.0,-1,-2,-3,1,"I felt like it needed a lot of training, even what it was originally trained for didn't work that well.",,Tested 2 different AI that show a clear difference in how they idenfity a gender based on profession. It was mostly about how AI can lead to discrimination if not trained well/enough on certain topics.,"I felt like it needed a lot of training, even what it was originally trained for didn't work that well. || Tested 2 different AI that show a clear difference in how they idenfity a gender based on profession. It was mostly about how AI can lead to discrimination if not trained well/enough on certain topics."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,145.0,6,0,6,6,"It was interesting, certainly.",,I read an explanation about models like BERT and looked at some interactive plots (which were cool by the way).,"It was interesting, certainly. || I read an explanation about models like BERT and looked at some interactive plots (which were cool by the way)."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,130.0,-1,2,1,-3,Nothing particular,,I was asked to read some explanations and to tell what I learned. I also interacted with the AI model (BERT),Nothing particular || I was asked to read some explanations and to tell what I learned. I also interacted with the AI model (BERT)
Text,NORMAL,False,0.0,0.0,-0.18485390578413835,-0.3076923076923077,,-0.06201550387596899,2.0,867.0,-15,-4,-19,-11,I felt kind of uncomfortable with the bias it had towards some genders.,,"I learned how do the Large Language Models learn how to fill in the blanks in words. They assign some amount of probability to every word they consider filling in the blank space. During the learning process BERT (the first language model) uncovered some hidden corelations behind people average lifespan length based on their name. It was also biased towards certain words, assigning them more to a certain biological sex. People tried debiasing the model by balancing the data sets with equal amount of gendered nouns, however it didnt work perfectly and minimally decreased the bias. It is speculated that in the future, as language models get more developed, they may be able to debias themselfes without human interaction with them. Overall it was an interesting and valuable experience.","I felt kind of uncomfortable with the bias it had towards some genders. || I learned how do the Large Language Models learn how to fill in the blanks in words. They assign some amount of probability to every word they consider filling in the blank space. During the learning process BERT (the first language model) uncovered some hidden corelations behind people average lifespan length based on their name. It was also biased towards certain words, assigning them more to a certain biological sex. People tried debiasing the model by balancing the data sets with equal amount of gendered nouns, however it didnt work perfectly and minimally decreased the bias. It is speculated that in the future, as language models get more developed, they may be able to debias themselfes without human interaction with them. Overall it was an interesting and valuable experience."
Text,WEIRD,True,0.0,1.0,0.14285714285714285,0.2857142857142857,,0.0,2.0,145.0,1,-4,-3,5,"i like AI, it's a great use of time and makes working much easier",,About BERT and how it can be used to predit things from many sources of data,"i like AI, it's a great use of time and makes working much easier || About BERT and how it can be used to predit things from many sources of data"
Text,WEIRD,True,0.0,1.0,0.09090909090909091,0.18181818181818182,,0.0,2.0,304.0,-6,0,-6,-6,I feel i learned a lot from it and that the trust in AI can be different depending on how it responds,,I saw that gender stereotypes can cause problems with relying on AI and that it can cause offence. I learned that over time AI can work to a point of recognising this itself and refrain from doing so,I feel i learned a lot from it and that the trust in AI can be different depending on how it responds || I saw that gender stereotypes can cause problems with relying on AI and that it can cause offence. I learned that over time AI can work to a point of recognising this itself and refrain from doing so
Text,WEIRD,True,0.0,1.0,0.14285714285714285,0.2857142857142857,,0.0,2.0,240.0,4,-8,-4,12,"The experience was pleasant and reassuring, and it increased my confidence in using AI.",,"During the interaction, I explored how a large language model works by completing sentences, predicting words, and observing patterns in its outputs.","The experience was pleasant and reassuring, and it increased my confidence in using AI. || During the interaction, I explored how a large language model works by completing sentences, predicting words, and observing patterns in its outputs."
Text,WEIRD,True,0.0,1.0,-0.14285714285714285,-0.2857142857142857,,0.0,2.0,237.0,-7,0,-7,-7,Worried-  I was able to negatively impact and skew the data results very easily,,Changed definitions of search terms in a LLM to correlate results and compare results and learn about the data outputs from changing search terms a little,Worried-  I was able to negatively impact and skew the data results very easily || Changed definitions of search terms in a LLM to correlate results and compare results and learn about the data outputs from changing search terms a little
Text,WEIRD,True,0.0,1.0,-0.2857142857142857,0.0,,-0.5714285714285714,2.0,50.0,0,4,4,-4,Cautious,,Reviewed ways of minimising bias in AI,Cautious || Reviewed ways of minimising bias in AI
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,78.0,3,-2,1,5,"Odd, it didn't respond in the way I am used to.",,I played with BERT and Zari,"Odd, it didn't respond in the way I am used to. || I played with BERT and Zari"
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,149.0,0,2,2,-2,annoyed,,"INARZEPADO, i noticed that we are working hard to try to make biases that exist in data disappear which sounds really stupid and anti data","annoyed || INARZEPADO, i noticed that we are working hard to try to make biases that exist in data disappear which sounds really stupid and anti data"
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,134.0,0,-6,-6,6,Interested how it works 'behind the scene',,I was checking how BERT LLM was trained and how it is working with context. (6796S86N76),Interested how it works 'behind the scene' || I was checking how BERT LLM was trained and how it is working with context. (6796S86N76)
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,67.0,4,8,12,-4,Fine,,WN3XS04R0T was the code. I learned about AI BERT abilities.,Fine || WN3XS04R0T was the code. I learned about AI BERT abilities.
Text,WEIRD,True,0.0,1.0,0.0,0.0,,0.0,2.0,18.0,-10,-6,-16,-4,nice,,FVWP34YMB2,nice || FVWP34YMB2
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,233.0,-2,0,-2,-2,"Very smooth, it was interesting expirience.",,"I was get to know the language model called BERT that has abilities to fullfilled some words in common known phrases. It can aslo asign behaviuor or preferences with genders, cities etc.","Very smooth, it was interesting expirience. || I was get to know the language model called BERT that has abilities to fullfilled some words in common known phrases. It can aslo asign behaviuor or preferences with genders, cities etc."
